SK_ID_CURR,EXT_SOURCE_3,EXT_SOURCE_2,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_EMPLOYED,BURO_DAYS_CREDIT_UPDATE_MEAN,DAYS_EMPLOYED_PERC,ACTIVE_DAYS_CREDIT_MEAN,REGION_RATING_CLIENT_W_CITY,NAME_INCOME_TYPE_Working,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,NAME_EDUCATION_TYPE_Higher education,PREV_CODE_REJECT_REASON_SCOFR_MEAN,DAYS_LAST_PHONE_CHANGE,CODE_GENDER,APPROVED_DAYS_DECISION_MIN,DAYS_ID_PUBLISH
197716,0.25533177083329,0.4749135142194951,0.875,-12259,0.0,-1867.0,-790.5,0.1522962721266008,-476.0,2,1,0.0,0,0.0,-403.0,1,-403.0,-4312
197728,0.7352209993926424,0.0505396772911617,0.7,-9568,0.1666666666666666,-1261.0,-601.2,0.1317934782608695,-541.3333333333334,2,0,0.0,0,0.0,-289.0,1,-779.0,-1848
197730,0.2650494299443805,0.4631073730404519,0.0,-21342,0.0,-260.0,-18.0,0.0121825508387217,-1486.0,3,0,0.0,1,0.0,-507.0,1,-507.0,-4375
197744,0.4740512892789932,0.5737923864966072,0.5,-11399,0.0,-359.0,-477.5,0.0314939907009386,-279.3333333333333,2,1,0.25,0,0.0,-1921.0,0,-1921.0,-1904
197775,0.1654074596555436,0.082446635446085,0.6,-16169,,-2638.0,-508.8,0.1631517100624652,-267.5,2,0,,1,,0.0,0,,-4887
197806,0.3927738606031339,0.4221306805947366,0.0,-14736,0.0,-596.0,-88.0,0.0404451682953311,-318.5,2,1,0.0,0,0.0,-573.0,1,-573.0,-4765
197812,0.5046813193144684,0.1159898305793436,0.8571428571428571,-16792,0.0,-2082.0,-474.2857142857143,0.1239876131491186,-27.0,2,1,0.0,0,0.0,-872.0,1,-872.0,-267
197836,0.6722428897082422,0.2679156867370429,1.0,-11434,0.4285714285714285,-3600.0,-593.5,0.3148504460381319,,3,1,0.0,0,0.0,0.0,0,-1863.0,-4035
197862,0.3910549766342248,0.3475953992516856,1.0,-11127,0.0,-1858.0,-625.5,0.1669812168598903,,2,1,0.0,0,0.0,-993.0,1,-993.0,-3653
197872,0.1841161559307151,0.6534635231682893,0.9090909090909092,-11480,0.1875,-448.0,-1120.8181818181818,0.0390243902439024,-29.0,2,0,0.25,1,0.0,-1687.0,0,-2476.0,-3749
197930,,0.3553460232370323,,-24299,0.0769230769230769,,,,,2,0,0.0769230769230769,0,0.0,-751.0,0,-1585.0,-2744
197934,0.3807996826489149,0.0924222634663352,0.1666666666666666,-17119,0.0,-2285.0,-147.66666666666666,0.1334774227466557,-678.4,2,1,0.0,0,0.0,-871.0,0,-871.0,-651
197945,0.3944954053123993,0.0420392174108592,0.0,-16854,0.2857142857142857,-4356.0,-53.0,0.2584549661801353,-151.0,2,1,0.1428571428571428,0,0.0,-501.0,0,-501.0,-382
197969,0.3457848024695955,0.5948854715730749,0.7,-13939,0.125,-388.0,-467.9,0.0278355692660879,-599.3333333333334,2,0,0.125,0,0.0,-737.0,0,-737.0,-1365
197978,0.2622489709189549,0.4254574263856584,0.8333333333333334,-10898,0.4285714285714285,-618.0,-696.9166666666666,0.0567076527803266,-371.0,2,0,0.1428571428571428,1,0.0,0.0,1,-1969.0,-3585
198001,,0.5571749762756405,,-11445,0.5,-332.0,,0.0290083005679335,,2,1,0.25,0,0.5,-503.0,0,-503.0,-564
198019,0.2622489709189549,0.6239097213906388,0.3333333333333333,-21215,0.6153846153846154,-6870.0,-437.3333333333333,0.3238274805562102,-1224.25,2,0,0.2307692307692307,0,0.0,-1812.0,0,-2228.0,-4573
198024,0.7062051096536562,0.2170238926640904,1.0,-10788,0.0,-1065.0,-630.0,0.0987208008898776,,2,1,0.0,0,0.0,0.0,0,-272.0,-3463
198026,,0.1154192880407793,,-17619,0.0,-4522.0,,0.2566547477155343,,2,1,0.3333333333333333,0,0.0,0.0,0,-700.0,-1174
198050,0.104119916429159,0.4356276144039617,0.3333333333333333,-14835,0.25,-2885.0,-136.33333333333334,0.1944725311762723,-604.5,2,0,0.0,0,0.0,-753.0,0,-753.0,-919
198054,0.5478104658520093,0.0064062363629976,0.0,-8082,0.5,-199.0,-100.0,0.0246226181638208,-1050.5,3,1,0.0,1,0.5,0.0,0,-517.0,-742
198082,0.324891229465852,0.2866663826809776,0.6666666666666666,-14782,0.0,-5300.0,-379.0,0.3585441753483967,-522.0,2,1,0.0,1,0.0,-679.0,0,-679.0,-2047
198101,0.5262949398096192,0.1914378404679966,0.75,-11718,0.5,-1633.0,-663.0,0.139358252261478,-1362.0,2,0,0.0,1,0.5,0.0,0,-546.0,-3986
198114,0.5549467685334323,0.0736617656668439,0.75,-21674,0.0,-1215.0,-501.0,0.0560579496170526,-297.0,2,1,0.0,0,0.0,-264.0,0,-264.0,-5204
198125,,0.4799491353445865,,-17692,0.0,-263.0,,0.0148654759213203,,2,1,0.0,0,0.0,-930.0,0,-930.0,-1222
198155,0.5226973172821112,0.329166512021208,0.0,-9869,0.3,-171.0,-52.5,0.0173269834836356,-424.5,2,0,0.0,0,0.0,-1372.0,1,-2004.0,-2493
198179,0.190705947811054,0.3903061431419481,0.0,-11262,0.0,-3203.0,-13.0,0.2844077428520689,-265.0,2,1,0.0,1,0.0,-529.0,1,-529.0,-1419
198181,,0.5573422275262607,,-21208,0.5,,,,,2,0,0.0,0,0.0,-644.0,0,-644.0,-4670
198186,,0.5651393673950311,,-21717,0.3333333333333333,,,,,2,0,0.1111111111111111,0,0.0,-135.0,0,-319.0,-351
198187,,0.346277484297522,,-22993,0.0,,,,,3,0,0.0,0,0.0,-1386.0,0,-2569.0,-3465
198197,0.475849908720221,0.2215537098986423,0.8666666666666667,-18312,0.0,-3169.0,-875.6,0.1730559196155526,-670.0,2,0,0.0,0,0.0,-922.0,0,-922.0,-1845
198229,0.1385128770585923,0.4389691543643726,0.6666666666666666,-11093,0.0,-859.0,-363.6666666666667,0.0774362210402956,-236.0,3,1,0.0,0,0.0,-10.0,0,-10.0,-1023
198237,0.0005272652387098,0.615582187117027,1.0,-19408,0.25,-8336.0,-318.0,0.4295136026380874,,3,1,0.75,1,0.0,-1214.0,1,-1214.0,-2891
198239,0.1473459180275725,0.1152452571531976,0.5,-9845,0.0,-457.0,-276.0,0.046419502285424,-1004.0,2,1,0.0,0,0.0,0.0,1,-523.0,-2075
198247,0.3979463219016906,0.6345665172683892,0.4,-14308,0.5,-1240.0,-732.4,0.0866648029074643,-825.3333333333334,1,0,0.0,0,0.0,-2167.0,0,-2167.0,-3724
198294,0.5064842396679806,0.2958655948389498,1.0,-12369,,-300.0,-31.0,0.0242541838467135,,2,0,,0,,0.0,0,,-2618
198312,,0.2753525496257207,,-14322,0.2857142857142857,-700.0,,0.0488758553274682,,2,1,0.3571428571428571,0,0.0,-1117.0,0,-1859.0,-3037
198333,0.3170317785834444,0.0832124687040202,0.125,-8512,0.0,-1063.0,-35.375,0.1248825187969924,-399.0,2,0,0.0,0,0.0,-4.0,1,-498.0,-1193
198370,0.5172965813614878,0.4563236519186257,0.0,-19366,0.5,,-12.0,,-42.0,2,0,0.75,0,0.0,-75.0,0,-1576.0,-2859
198420,0.4848514754962666,0.2919131066441505,0.0,-14535,0.0,-3045.0,-32.0,0.2094943240454076,-229.0,3,0,0.0,0,0.0,-1005.0,1,-1005.0,-3761
198421,0.0701088438273582,0.51078093044476,0.6666666666666666,-14540,0.0,-2072.0,-708.5,0.142503438789546,-990.75,2,1,0.0,1,0.0,0.0,0,-648.0,-4620
198523,0.1595195404777181,0.6819549748248904,0.5,-16105,0.0,-1020.0,-461.3333333333333,0.0633343682086308,-579.0,2,1,0.3333333333333333,0,0.0,-950.0,1,-1515.0,-3526
198528,0.5136937663039473,0.1477040862069396,0.25,-13338,0.25,-2982.0,-872.5,0.2235717498875393,-1231.0,2,1,0.0,0,0.0,-2572.0,0,-2797.0,-4602
198530,0.1008037063175332,0.3415112924332406,0.6,-19779,0.2,-3893.0,-47.4,0.1968249153142221,-199.0,3,1,0.2,1,0.0,-1239.0,0,-1239.0,-3276
198600,0.5954562029091491,0.223513481745283,0.8,-19867,0.0,-2548.0,-816.0,0.1282528816630593,-1075.0,2,1,0.0,0,0.0,-878.0,0,-878.0,-3393
198619,0.1538025863067176,0.4101132356197811,0.0833333333333333,-13749,0.5333333333333333,-2266.0,-125.33333333333331,0.1648119863262782,-678.9,2,0,0.0666666666666666,0,0.0,-1046.0,1,-1046.0,-4531
198655,,0.3060179744044607,1.0,-15786,0.0,-270.0,-1220.6666666666667,0.0171037628278221,,2,0,0.0,0,0.0,0.0,0,-661.0,-5518
198664,,0.4998214759872912,,-17893,0.5,-3738.0,,0.2089085117084893,,3,0,0.0,0,0.0,-3125.0,0,-2706.0,-1448
198666,0.1830351672178103,0.2735802353543125,0.7272727272727273,-8093,0.0,-461.0,-148.1818181818182,0.0569628073643889,-405.6666666666667,2,1,0.0,0,0.0,-993.0,0,-993.0,-729
198673,0.1735274304649146,0.4057243577590469,0.75,-13380,0.25,-4866.0,-346.625,0.363677130044843,-418.5,3,1,0.0,0,0.0,-507.0,0,-77.0,-2846
198689,0.3859146722745145,0.6933300285041426,0.4,-19944,0.0,-1122.0,-360.8666666666667,0.0562575210589651,-928.7777777777778,2,1,0.5,0,0.0,-842.0,0,-842.0,-3487
198690,0.2176285202779586,0.494343887877229,0.5,-8600,0.3333333333333333,-604.0,-158.5,0.0702325581395348,-293.0,2,1,0.0,0,0.0,-175.0,1,-528.0,-845
198704,0.3092753558842053,0.0347813087116795,0.8571428571428571,-15469,0.0,-1208.0,-917.1428571428572,0.0780916672053785,-727.0,2,0,0.0,0,0.0,-1968.0,1,-425.0,-4168
198714,0.3046721837533529,0.2299502970627464,0.7142857142857143,-10787,0.0,-214.0,-349.0,0.0198386947251321,-490.5,2,1,0.0,0,0.0,-451.0,0,-451.0,-1963
198715,0.0744606878956731,0.6227699229109304,0.625,-15812,0.25,-2752.0,-664.625,0.1740450290918289,-850.6666666666666,2,1,0.0,1,0.0,-1758.0,0,-958.0,-2963
198720,0.1054731864873376,0.3986057310942711,0.25,-13912,0.0,-447.0,-345.75,0.0321305347901092,-313.0,2,1,0.0,1,0.0,-305.0,0,-305.0,-4127
198775,0.1198779608955348,0.4823074654461499,0.5,-18594,0.3333333333333333,-3032.0,-202.9,0.1630633537700333,-434.2,2,1,0.2916666666666667,0,0.0,-2286.0,0,-2719.0,-1632
198802,0.7476633896301825,0.263190234814507,0.0,-11467,0.0,-795.0,-14.0,0.0693293799598848,-35.0,2,1,1.0,0,0.0,0.0,1,-780.0,-3842
198854,0.221335206354466,0.285094941331855,1.0,-20382,0.2222222222222222,-1646.0,-1268.0,0.0807575311549406,,3,0,0.0,0,0.0,0.0,0,-1166.0,-2975
198859,0.3217352821966848,0.2320284455653291,0.5,-12641,0.2857142857142857,-824.0,-282.0833333333333,0.065184716399019,-366.1666666666667,3,1,0.0,0,0.0,-213.0,0,-2790.0,-2281
198865,0.6127042441012546,0.4149145624930976,0.8,-21769,0.6666666666666666,,-450.0,,-34.0,3,0,0.4444444444444444,0,0.0,-1094.0,0,-1094.0,-1290
198899,0.520897599048938,0.4142617563865917,0.9375,-14616,0.2727272727272727,-384.0,-842.9375,0.0262725779967159,-154.0,3,1,0.1818181818181818,0,0.0,-1138.0,0,-2237.0,-4409
198916,0.4686596550493113,0.3964532125154195,0.0,-10763,0.0,-618.0,-142.0,0.0574189352411037,-325.0,2,0,0.0,0,0.0,-1785.0,1,-963.0,-3438
198917,0.0828147042440649,0.5060807716197764,0.5555555555555556,-16727,0.6666666666666666,-7735.0,-296.77777777777777,0.4624260178155078,-1137.5,2,1,0.0,1,0.0,-1109.0,1,-1109.0,-275
198938,0.6263042766749393,0.2858978721410488,0.75,-15515,0.0,-1051.0,-518.75,0.0677408959071866,-180.0,2,1,0.0,0,0.0,-1730.0,0,-1730.0,-1259
198941,,0.3127318323202857,,-19265,0.0,-883.0,,0.0458344147417596,,3,1,0.0,1,0.0,0.0,0,-787.0,-2764
198957,0.7394117535524816,0.3585232347646389,0.5,-11510,0.4,-697.0,-467.5,0.0605560382276281,-461.0,2,1,0.0,0,0.0,-368.0,0,-2726.0,-3178
199001,0.3606125659189888,0.3598973631850371,0.3333333333333333,-14062,0.0,-2298.0,-206.33333333333331,0.1634191437917792,-318.5,2,1,0.3333333333333333,0,0.0,-581.0,1,-581.0,-827
199013,0.5352762504724826,0.5049820605314214,0.0,-18409,0.1428571428571428,-1743.0,-42.0,0.0946819490466619,-623.0,2,1,0.2857142857142857,0,0.0,-735.0,0,-2290.0,-1671
199027,0.1491674613233488,0.2653756902995419,0.4,-9884,0.0,-475.0,-446.0,0.0480574666127074,-372.6666666666667,2,1,0.0,0,0.0,-1771.0,0,-1771.0,-2572
199029,0.2678689358444539,0.4428125553382909,0.625,-14323,0.0,-1268.0,-599.0,0.0885289394679885,-806.3333333333334,2,1,0.0,1,0.0,-2907.0,0,-2907.0,-55
199030,0.4365064990977374,0.2872032839328054,0.7,-21176,0.3,,-420.0,,-341.3333333333333,2,0,0.0,0,0.0,-521.0,0,-521.0,-4306
199048,0.4241303111942548,0.5889748949810335,0.25,-13057,0.4285714285714285,-1269.0,-239.5,0.0971892471471241,-1058.0,2,1,0.5714285714285714,1,0.0,-878.0,0,-878.0,-3789
199057,0.434733248750173,0.494015918597287,0.0,-23066,0.3333333333333333,,-17.0,,-186.0,1,0,0.1666666666666666,0,0.0,-411.0,0,-1706.0,-1691
199117,0.1951984060044098,0.2648048255682199,0.0,-21555,0.0,,-117.66666666666669,,-333.0,2,0,0.0,0,0.0,0.0,0,-1123.0,-4122
199150,0.5298898341969072,0.6580100089987123,0.5555555555555556,-12857,0.4545454545454545,-1327.0,-481.3333333333333,0.1032122579139768,-312.75,2,1,0.0,0,0.0909090909090909,-1379.0,0,-505.0,-2667
199167,0.3979463219016906,0.5096442910440703,0.7,-20140,0.0714285714285714,-1582.0,-541.9,0.0785501489572989,-375.0,2,1,0.0,0,0.0,-1339.0,0,-1810.0,-3379
199177,,0.2581332461982697,,-10479,0.0,-600.0,,0.0572573718866304,,2,1,0.0,1,0.0,-513.0,0,-513.0,-4
199183,0.1161249142719599,0.7123743311734254,0.2,-14434,0.1111111111111111,-3124.0,-203.6,0.2164334210890952,-892.75,2,1,0.2222222222222222,0,0.0,-473.0,0,-473.0,-4440
199222,0.4382813743111921,0.362804147833248,0.3333333333333333,-11361,0.0,-1031.0,-223.33333333333331,0.090749053780477,-383.0,1,1,0.0,0,0.0,-335.0,1,-335.0,-1965
199242,0.1735274304649146,0.5399288871026241,0.1428571428571428,-21052,0.6,,-114.0,,-386.0,2,0,0.2,0,0.0,-1001.0,0,-1001.0,-4402
199246,0.1153866620073356,0.4687447127353439,0.8571428571428571,-17207,0.0,-5537.0,-869.8571428571429,0.3217876445632591,-253.0,2,1,0.0,1,0.0,-655.0,0,-2351.0,-739
199247,,0.4371658449279549,0.5,-9271,0.5,-504.0,-324.0,0.0543630676302448,-937.0,2,0,0.5,1,0.5,0.0,0,-827.0,-344
199275,0.7062051096536562,0.381981814752674,0.9090909090909092,-11700,0.1428571428571428,-602.0,-664.7272727272727,0.0514529914529914,-911.0,2,1,0.0,0,0.0,-1649.0,0,-2915.0,-4314
199276,0.4241303111942548,0.4941525718542525,0.3333333333333333,-9021,0.0,-1363.0,-155.0,0.1510918966855116,-683.5,2,1,0.5,0,0.0,-413.0,0,-413.0,-621
199304,0.4561097392782771,0.0468900877949696,0.6923076923076923,-23211,0.0,,-1246.3076923076924,,-827.25,2,0,0.0,0,0.0,-310.0,0,-1729.0,-4729
199321,0.4992720153045617,0.3193445196359111,0.5,-12678,0.3333333333333333,-5734.0,-482.5,0.4522795393595204,-423.0,2,1,0.0,0,0.0,-1893.0,0,-1893.0,-5061
199327,,0.3795069908044668,1.0,-11635,0.5,-973.0,-1028.0,0.083626987537602,,3,1,0.0,0,0.0,-890.0,1,-890.0,-1389
199344,0.1766525794312139,0.5474805138065816,0.5,-11434,0.75,-1402.0,-37.75,0.1226167570404058,-285.0,2,1,0.0,0,0.25,-565.0,0,-565.0,-85
199352,0.3996756156233169,0.5720855603342659,0.2,-16542,0.3636363636363636,-4270.0,-194.8,0.2581308185225486,-1167.5,2,0,0.0,0,0.0,-1030.0,0,-1030.0,-97
199418,,0.3670205563022317,,-11047,0.0,-598.0,,0.054132343622703,,2,1,0.0,0,0.0,0.0,0,-396.0,-3530
199424,0.5814837058057234,0.090985172782713,0.9090909090909092,-19701,0.125,-1301.0,-639.7272727272727,0.0660372569920308,-198.0,2,0,0.0,0,0.0,-2070.0,0,-2466.0,-3247
199442,,0.3539496592484876,,-10713,0.2,-950.0,,0.0886773079436199,,2,1,0.4,0,0.0,0.0,1,-575.0,-2981
199446,,0.5093218602401233,0.0,-12896,0.0,-3845.0,-27.0,0.2981544665012407,-622.0,2,1,0.0,0,0.0,-1008.0,0,-1008.0,-5076
199522,0.4938628816996244,0.3332741531962305,0.6,-23692,0.1428571428571428,-9535.0,-676.2,0.4024565254094209,-1225.5,3,1,0.1428571428571428,0,0.0,-2112.0,1,-2737.0,-5312
199525,0.5028782772082183,0.108021597486047,1.0,-18107,0.2857142857142857,-151.0,-140.0,0.008339316286519,,2,1,0.0,0,0.0,-477.0,1,-349.0,-1428
199550,0.5388627065779676,0.5207695952948629,0.2,-19471,0.0,-202.0,-161.8,0.0103744029582455,-735.5,2,1,0.4285714285714285,0,0.0,-972.0,0,-972.0,-3005
199564,0.1325974952361461,0.5402222029535714,0.4,-22754,0.2,,-445.8,,-361.3333333333333,2,0,0.2,0,0.2,-182.0,1,-1931.0,-735
199598,0.5478104658520093,0.3362105621358218,0.25,-12647,0.0,-592.0,-183.75,0.0468095200442792,-894.0,3,1,0.3333333333333333,1,0.0,0.0,0,-982.0,-1277
199608,0.2091546988410069,0.4634390543886789,1.0,-18418,0.0,-1145.0,-451.0,0.0621674448908676,,3,1,0.0,0,0.0,-840.0,1,-840.0,-1958
199609,0.3807996826489149,0.0916019693977643,0.5384615384615384,-15077,0.5555555555555556,-2609.0,-336.84615384615387,0.1730450354845128,-474.0,2,0,0.1111111111111111,0,0.0,-840.0,0,-1993.0,-5092
199648,0.2314393514998941,0.0275763262651749,0.625,-21615,0.5,,-527.0625,,-223.16666666666663,2,0,0.5,0,0.0,-1682.0,0,-2822.0,-4911
199673,0.5280927512030451,0.3922540893031981,0.5,-17792,0.3333333333333333,-4263.0,-737.0,0.2396020683453237,-357.0,2,0,0.0,0,0.0,-978.0,0,-978.0,-1085
199696,0.4632753280912678,0.1347738189828985,0.5714285714285714,-15468,0.2,-2777.0,-563.8571428571429,0.1795319369019912,-165.0,2,0,0.0,1,0.0,-536.0,0,-2422.0,-2770
199704,,0.3515980080848039,1.0,-13519,0.0,-186.0,-779.0,0.0137584140838819,,2,1,0.0,1,0.0,-1334.0,0,-1334.0,-3088
199764,0.4794489811780563,0.3215445021424949,0.4,-19256,0.2,,-76.8,,-346.6666666666667,3,0,0.0,0,0.0,-820.0,0,-1922.0,-2218
199766,0.2327247762679433,0.492879000095617,0.0,-15608,0.0,-703.0,-22.0,0.0450410046130189,-81.0,2,1,0.0,0,0.0,-2107.0,1,-2107.0,-4148
199795,0.4135967602644276,0.2458965590611523,0.4,-13082,0.0,-780.0,-174.4,0.0596239107170157,-682.6666666666666,2,1,0.0,0,0.0,-931.0,0,-931.0,-1197
199803,0.083364197740675,0.3920768604595107,0.0,-14872,0.0,-1540.0,-14.0,0.1035502958579881,-134.0,1,1,0.0,0,0.0,-134.0,0,,-4635
199804,,0.3744532696273132,,-15824,0.5,,,,,2,0,0.0,0,0.0,-370.0,1,-370.0,-3011
199828,0.237916079507114,0.6707305754757481,0.5,-10300,0.3333333333333333,-1024.0,-579.0,0.0994174757281553,-953.0,2,1,0.1666666666666666,0,0.3333333333333333,-611.0,1,-611.0,-2495
199833,0.6986675550534175,0.372554870334141,0.75,-11289,0.0,-2130.0,-722.25,0.1886792452830188,-1214.0,2,1,0.0,0,0.0,-294.0,0,-294.0,-2047
199840,0.501075160239048,0.442515829895641,1.0,-16558,0.3,-5119.0,-436.0,0.3091556951322624,,2,1,0.0,0,0.0,-40.0,0,-2368.0,-101
199846,0.3556387169923543,0.4569856006762925,0.9166666666666666,-19600,0.5833333333333334,-5572.0,-209.5,0.2842857142857143,-222.0,2,0,0.25,0,0.0,-1079.0,0,-1079.0,-2840
199858,,0.2419403825918117,,-22329,0.3157894736842105,,,,,3,0,0.0,0,0.0,-534.0,0,-2902.0,-5448
199865,0.2188590822283744,0.6375733422958485,0.8181818181818182,-20047,0.2941176470588235,,-171.78787878787878,,-331.4,2,0,0.2352941176470588,0,0.0,-1054.0,1,-1054.0,-3570
199871,0.5902333386185574,0.0679555863724534,0.625,-20776,0.0,,-365.875,,-1204.0,3,0,0.0,0,0.0,0.0,0,-2800.0,-4334
199889,0.237916079507114,0.6989730540425371,0.0,-16776,0.1333333333333333,-3875.0,-33.0,0.2309847401049117,-246.0,1,0,0.2,0,0.0,-1861.0,0,-2408.0,-305
199924,0.4329616670974407,0.3289396024972129,0.75,-11438,0.0,-2631.0,-919.25,0.2300227312467214,-319.0,2,1,0.5,0,0.0,-613.0,0,-2444.0,-4119
199954,0.25533177083329,0.7952646240246524,0.1666666666666666,-19972,0.0,-2530.0,-64.66666666666667,0.1266773482876026,-390.0,2,1,0.5,0,0.0,-326.0,0,-326.0,-2401
199962,0.3589512285783967,0.1236392891922914,0.5,-9441,0.2,-1037.0,-366.625,0.1098400593157504,-626.0,2,0,0.2,0,0.0,0.0,1,-559.0,-2125
199965,0.2539628093363117,0.5221174340370267,0.4,-10913,0.6,-2224.0,-420.4,0.203793640612114,-612.1666666666666,2,1,0.3,0,0.1,-589.0,0,-589.0,-677
199988,0.133429254467317,0.4537533030196222,0.6,-12537,0.375,-239.0,-224.4,0.0190635718273909,-202.5,2,1,0.0,0,0.0,-230.0,1,-2831.0,-3908
199995,,0.4503895688633202,,-11578,0.0,-1187.0,,0.1025220245292796,,2,0,0.0,1,0.0,-263.0,0,-263.0,-503
200044,0.7136313997323308,0.0910141145132467,1.0,-10827,0.0,-132.0,-312.3333333333333,0.0121917428650595,,2,0,0.0,1,0.0,0.0,1,-1973.0,-2792
200045,,0.1361156066735875,1.0,-11857,0.5,-2044.0,-235.0,0.1723876191279413,,2,1,0.5,1,0.0,-408.0,0,-265.0,-2243
200053,0.4365064990977374,0.1720952162474257,0.0,-9587,0.0,-583.0,-31.0,0.0608115155940335,-185.0,2,0,0.1111111111111111,0,0.0,-423.0,0,-2678.0,-2276
200071,,0.191993573491856,,-18757,0.5,-4164.0,,0.2219971210747987,,2,1,0.5,0,0.0,-133.0,0,,-2136
200084,0.3606125659189888,0.5161727838720063,0.3333333333333333,-17697,0.0,-1101.0,-174.0,0.0622139345651805,-894.0,2,1,0.0,0,0.0,-2362.0,0,-2362.0,-1232
200093,0.3523399726917038,0.3743866831551049,0.8571428571428571,-16351,0.3333333333333333,-1417.0,-1123.2857142857142,0.0866613662772919,-339.0,2,0,0.0,0,0.0,-966.0,0,-2491.0,-4198
200095,0.7544061731797895,0.3409214247729296,1.0,-8410,0.2,-264.0,-438.0,0.0313912009512485,,2,0,0.2,0,0.0,0.0,0,-1457.0,-1081
200116,0.1293142889822697,0.2858978721410488,1.0,-8376,0.0,-186.0,-25.5,0.0222063037249283,,2,0,0.0,0,0.0,-840.0,1,-840.0,-976
200125,,0.0883225112002546,,-13844,0.1111111111111111,-2177.0,,0.1572522392372146,,2,1,0.0555555555555555,0,0.0,0.0,0,-1176.0,-2271
200157,0.4083588531230431,0.4219599923458502,0.6153846153846154,-17422,0.0,-2717.0,-504.7692307692308,0.1559522442888302,-604.6,2,0,0.3333333333333333,0,0.0,-2239.0,0,-2519.0,-972
200173,,0.2725514821654125,,-13859,0.5,-1059.0,,0.0764124395699545,,2,1,0.5,0,0.0,-752.0,1,-885.0,-1356
200229,0.3656165070113335,0.1472998742997028,0.6666666666666666,-8755,,-754.0,-166.33333333333334,0.0861222158766419,-221.0,2,0,,0,,-649.0,0,,-1440
200262,,0.6519367684419135,,-8345,0.0,-383.0,,0.045895745955662,,2,1,0.3333333333333333,0,0.0,-280.0,1,-280.0,-1028
200268,0.1735274304649146,0.301158965199353,0.25,-8084,0.0,-1133.0,-56.25,0.1401533894111825,-151.33333333333334,3,1,0.0,0,0.0,-476.0,1,-476.0,-774
200293,0.6279908192952864,0.2148616861366308,0.75,-9767,0.0,-997.0,-235.5,0.102078427357428,-644.0,2,0,0.0,0,0.0,0.0,0,-622.0,-2108
200299,0.1402431837080297,0.2985009605283175,0.6666666666666666,-10709,0.5,-1968.0,-144.33333333333334,0.1837706601923615,-27.0,2,1,0.5,1,0.0,0.0,1,-544.0,-3387
200367,0.2750003523983893,0.6629431120921633,0.6666666666666666,-16733,0.1666666666666666,-2296.0,-474.3333333333333,0.1372138887228829,-356.0,2,1,0.0,1,0.0,-2870.0,0,-2870.0,-264
200373,0.1446481462546413,0.634287571875783,0.5555555555555556,-20284,0.5384615384615384,,-372.3333333333333,,-431.75,2,0,0.0,1,0.0,-1555.0,0,-1555.0,-2540
200387,0.6279908192952864,0.2209358096506052,1.0,-8550,,-488.0,-533.6666666666666,0.0570760233918128,,2,0,,0,,-403.0,0,,-1024
200390,0.1161249142719599,0.5184333642851072,0.3333333333333333,-8268,0.2857142857142857,-1046.0,-87.0,0.1265118529269472,-359.75,3,0,0.0,0,0.0,-636.0,0,-636.0,-791
200421,,0.4447503566949196,0.0,-13868,0.6666666666666666,-1009.0,-688.0,0.0727574271704643,-1319.0,2,1,0.0,0,0.0,-630.0,1,-630.0,-1729
200463,0.6313545365850379,0.2439715179258173,0.5,-10179,0.0,-2089.0,-575.5,0.2052264466057569,-878.0,2,1,0.3333333333333333,0,0.0,-538.0,1,-1740.0,-2384
200467,0.3842068130556564,0.2932981579548002,0.0,-9070,0.7142857142857143,-1002.0,-8.5,0.1104740904079382,-325.5,2,0,0.1428571428571428,0,0.1428571428571428,-509.0,1,-509.0,-1474
200493,0.5028782772082183,0.2182003934880892,0.7,-16649,0.0,-2276.0,-1051.3,0.1367049072016337,-739.0,3,1,0.0,0,0.0,-588.0,0,-588.0,-194
200518,0.6658549219640212,0.3406757917858641,1.0,-12825,0.5,-687.0,-613.5,0.0535672514619883,,2,1,0.0,1,0.0,0.0,0,-2231.0,-4032
200520,,0.2998489372410683,1.0,-10177,0.0,-1145.0,-9.0,0.1125085978186106,,1,1,0.0,0,0.0,-959.0,1,-2099.0,-2496
200524,0.4507472818545589,0.4913705123728601,0.8,-17728,0.4444444444444444,-1251.0,-650.4,0.0705663357400722,-730.0,2,1,0.1111111111111111,0,0.0,0.0,1,-2876.0,-1283
200534,0.4066174366275036,0.5716197625863495,0.5,-10267,0.0,-1384.0,-417.5,0.1348008181552547,-662.0,2,0,0.0,0,0.0,-2425.0,0,-972.0,-2950
200538,0.5709165417729987,0.47123952709415,1.0,-18967,0.0,-519.0,-900.6666666666666,0.0273633152317182,,2,1,0.0,0,0.0,-562.0,0,-562.0,-2508
200585,,0.2998305740807732,,-16842,0.0,-1661.0,,0.0986224913905712,,3,1,0.0,0,0.0,-1114.0,0,-1114.0,-395
200587,0.5971924268337128,0.1922243598134042,0.6666666666666666,-10663,0.375,-220.0,-435.0,0.0206320922817218,-979.0,2,1,0.0,0,0.0,-520.0,1,-2725.0,-1007
200588,0.3441550073724169,0.2556577671233281,0.75,-20719,0.25,,-474.5833333333333,,-230.66666666666663,2,0,0.0,0,0.0,-1137.0,0,-883.0,-4235
